,date,y_pred,y,diff
452,2019-02-24,114861.2276,115658.94999999997,797.7223999999696
453,2019-02-25,111556.65840000001,120782.04999999999,9225.391599999974
454,2019-02-26,108041.78280000002,119231.12999999998,11189.34719999996
455,2019-02-27,123830.52599999998,121863.14,1967.385999999984
456,2019-02-28,127128.6712,122442.61999999998,4686.051200000016
457,2019-03-01,108232.01799999998,117368.75,9136.732000000018
458,2019-03-02,114475.24920000002,116180.74,1705.490799999985
459,2019-03-03,110185.93159999998,122009.08000000002,11823.148400000035
460,2019-03-04,110222.86639999998,122911.31,12688.443600000013
461,2019-03-05,107367.37959999997,118118.71,10751.330400000035
462,2019-03-06,108278.00760000001,117538.84,9260.832399999985
463,2019-03-07,108783.70640000002,117881.12000000001,9097.413599999985
464,2019-03-08,107687.03160000002,114328.51,6641.478399999978
465,2019-03-09,107064.86480000001,113951.34000000001,6886.475200000001
466,2019-03-10,106576.17480000001,117425.32,10849.145199999999
467,2019-03-11,107230.69240000001,119441.98,12211.287599999981
468,2019-03-12,110041.8624,118543.13,8501.267600000006
469,2019-03-13,110292.9604,118947.03,8654.069600000003
470,2019-03-14,109723.9948,122564.53,12840.535199999998
471,2019-03-15,105279.83280000002,115173.01000000001,9893.177199999991
472,2019-03-16,101728.47959999999,113221.80000000002,11493.320400000026
473,2019-03-17,101325.13119999999,124394.24000000002,23069.10880000003
474,2019-03-18,108340.04280000001,125961.13000000002,17621.08720000001
475,2019-03-19,112513.21,126214.02,13700.809999999998
476,2019-03-20,108154.37240000002,124795.56,16641.187599999976
477,2019-03-21,107910.98240000002,120555.5,12644.517599999977
478,2019-03-22,107852.98199999999,115977.56999999998,8124.587999999989
479,2019-03-23,107094.15199999999,110940.31,3846.1580000000104
480,2019-03-24,105823.6716,110940.31,5116.638399999996
481,2019-03-25,106600.94560000002,115868.57000000002,9267.6244
482,2019-03-26,107927.10839999998,114308.76000000001,6381.6516000000265
483,2019-03-27,107907.4984,110821.97,2914.4716000000044
484,2019-03-28,109054.92999999996,106087.19,2967.7399999999616
485,2019-03-29,108914.96519999998,98658.14000000001,10256.825199999963
486,2019-03-30,107475.41799999999,95890.06000000001,11585.357999999978
487,2019-03-31,107700.07599999997,95890.06,11810.015999999974
488,2019-04-01,107779.8292,99040.26000000001,8739.569199999984
489,2019-04-02,106884.14599999998,96741.33000000002,10142.815999999963
490,2019-04-03,111224.75039999998,99025.78000000003,12198.970399999947
491,2019-04-04,111518.50879999997,102207.03000000001,9311.478799999953
492,2019-04-05,109169.23199999997,97843.86,11325.371999999974
493,2019-04-06,109815.582,97252.61000000002,12562.97199999998
494,2019-04-07,108696.3044,103360.79000000001,5335.5143999999855
495,2019-04-08,110325.00839999998,111739.91,1414.9016000000265
496,2019-04-09,114486.10359999997,113982.59,503.5135999999766
497,2019-04-10,114712.81319999996,116307.37,1594.5568000000349
498,2019-04-11,114687.82559999998,118157.55,3469.724400000021
499,2019-04-12,114947.99999999999,112899.59999999999,2048.399999999994
500,2019-04-13,117154.92559999999,108456.02,8698.905599999984
501,2019-04-14,114379.76839999999,114607.77000000002,228.00160000003234
502,2019-04-15,128471.21839999995,118751.09000000001,9720.128399999943
503,2019-04-16,130562.8924,112593.24,17969.65239999999
504,2019-04-17,120180.57680000001,113232.8,6947.776800000007
505,2019-04-18,126337.1104,113787.62000000001,12549.490399999995
506,2019-04-19,125546.11720000001,106397.83,19148.287200000006
507,2019-04-20,113166.71679999998,110921.7,2245.016799999983
508,2019-04-21,110495.156,116718.8,6223.644
509,2019-04-22,109819.5468,123328.98000000001,13509.433200000014
510,2019-04-23,112307.30720000002,127483.26000000001,15175.952799999985
511,2019-04-24,109563.64959999998,124436.22999999998,14872.580400000006
512,2019-04-25,108321.36239999998,125176.52,16855.15760000002
513,2019-04-26,112171.6816,121108.58,8936.898400000005
514,2019-04-27,117323.8456,122806.67,5482.824399999998
515,2019-04-28,113333.8912,122806.67,9472.7788
516,2019-04-29,114807.81840000002,126153.38,11345.561599999986
517,2019-04-30,115267.7948,131315.63,16047.835200000001
518,2019-05-01,115447.68440000001,132473.74,17026.055599999978
519,2019-05-02,116116.504,131960.29,15843.786000000007
520,2019-05-03,116126.72799999999,125951.97000000002,9825.242000000027
521,2019-05-04,111492.65160000003,124030.67000000001,12538.018399999986
522,2019-05-05,113390.48160000001,128433.89000000001,15043.4084
523,2019-05-06,115490.00320000004,130347.89000000001,14857.886799999978
524,2019-05-07,120658.82120000003,132800.42,12141.598799999978
525,2019-05-08,111978.59199999999,127711.49000000002,15732.89800000003
526,2019-05-09,111823.09719999999,126990.74000000002,15167.64280000003
527,2019-05-10,111842.56559999999,121295.09000000003,9452.524400000038
528,2019-05-11,111585.59599999999,119566.76000000001,7981.164000000019
529,2019-05-12,111449.09760000002,124992.75000000001,13543.652399999992
530,2019-05-13,113790.06000000001,128631.33000000002,14841.270000000004
531,2019-05-14,117347.21520000002,127600.06999999999,10252.854799999972
532,2019-05-15,123847.46520000004,125821.13,1973.6647999999695
533,2019-05-16,133857.66560000004,123889.62999999999,9968.035600000047
534,2019-05-17,138230.28600000002,117025.18,21205.10600000003
535,2019-05-18,118773.79479999999,116666.59999999998,2107.194800000012
536,2019-05-19,116695.97279999997,124155.96999999999,7459.9972000000125
537,2019-05-20,126378.05560000004,125217.15999999997,1160.8956000000617
538,2019-05-21,120287.87400000001,122244.83,1956.955999999991
539,2019-05-22,115796.11,121611.64,5815.529999999999
540,2019-05-23,118619.76879999999,120920.87,2301.1012000000046
541,2019-05-24,113828.39239999998,116896.19,3067.79760000002
542,2019-05-25,115647.5896,114888.53000000001,759.0595999999932
543,2019-05-26,113436.29280000001,118762.69000000002,5326.397200000007
544,2019-05-27,111058.16319999997,120268.54000000001,9210.376800000042
545,2019-05-28,110223.60399999999,124308.35,14084.746000000014
546,2019-05-29,129867.72959999995,124846.96,5020.769599999941
547,2019-05-30,129867.72959999995,122711.08,7156.649599999946
548,2019-05-31,129317.48999999996,116614.60999999999,12702.879999999976
549,2019-06-01,113587.50959999998,115392.62999999999,1805.1204000000143
550,2019-06-02,110869.70239999997,122497.45999999999,11627.757600000026
551,2019-06-03,110924.67599999996,125330.65,14405.974000000031
552,2019-06-04,110247.2332,125541.09999999999,15293.866799999989
553,2019-06-05,113793.6944,125295.58,11501.885600000009
554,2019-06-06,118556.11480000001,122683.87000000001,4127.7552
555,2019-06-07,117955.22320000001,116298.27,1656.9532000000036
556,2019-06-08,126833.5464,113273.05,13560.496400000004
557,2019-06-09,110647.99119999999,117313.91,6665.918800000014
558,2019-06-10,110515.13519999998,119911.10000000002,9395.964800000045
559,2019-06-11,119362.8864,118918.53,444.3564000000042
560,2019-06-12,119101.282,118292.67000000001,808.6119999999937
561,2019-06-13,113548.20599999999,116952.84000000003,3404.6340000000346
562,2019-06-14,113740.53199999999,111831.89000000001,1908.641999999978
563,2019-06-15,109209.12719999997,112050.74000000002,2841.6128000000463
564,2019-06-16,107215.34399999998,119413.91000000002,12198.566000000035
565,2019-06-17,109202.4016,120869.52,11667.118400000007
566,2019-06-18,111137.49319999998,118892.02,7754.5268000000215
567,2019-06-19,111110.9772,118167.61,7056.632800000007
568,2019-06-20,111111.05559999996,119095.47,7984.414400000038
569,2019-06-21,111330.7144,113118.48,1787.7655999999988
570,2019-06-22,110134.64879999997,112801.82,2667.1712000000407
571,2019-06-23,108351.6212,119580.08,11228.458800000008
572,2019-06-24,109270.7336,120844.61,11573.876399999994
573,2019-06-25,108304.4984,120571.6,12267.101600000009
574,2019-06-26,109899.20639999997,122140.11,12240.903600000034
575,2019-06-27,109724.31319999999,121523.68000000001,11799.366800000018
576,2019-06-28,109483.91839999997,116359.89999999998,6875.981600000014
577,2019-06-29,109017.90199999997,116368.68,7350.77800000002
578,2019-06-30,108902.20799999997,120332.27999999998,11430.072000000015
