,date,y_pred,y,diff
442,2019-02-14,110924.17476672276,113702.02000000002,2777.8452332772576
443,2019-02-15,110922.2380091549,107347.5,3574.7380091548985
444,2019-02-16,110924.5136730586,109213.17,1711.3436730585963
445,2019-02-17,110925.71880393251,112136.93,1211.211196067481
446,2019-02-18,110925.25942930701,118224.74,7299.480570692991
447,2019-02-19,110924.44520924907,117977.04999999999,7052.60479075092
448,2019-02-20,110923.3775424813,117317.44,6394.062457518696
449,2019-02-21,110921.60251551871,116200.14,5278.53748448129
450,2019-02-22,110921.89339233273,111361.52,439.6266076672764
451,2019-02-23,110922.9238401445,110305.65999999997,617.2638401445292
452,2019-02-24,110924.34798938164,115658.94999999997,4734.602010618328
453,2019-02-25,110924.56674351617,120782.04999999999,9857.483256483814
454,2019-02-26,110922.0138458542,119231.12999999998,8309.11615414577
455,2019-02-27,110921.69540445022,121863.14,10941.44459554978
456,2019-02-28,110922.62291842971,122442.61999999998,11519.997081570269
457,2019-03-01,110922.7583579531,117368.75,6445.991642046894
458,2019-03-02,110923.25704393882,116180.74,5257.482956061183
459,2019-03-03,110924.18503640145,122009.08000000002,11084.894963598563
460,2019-03-04,110923.7682102461,122911.31,11987.541789753901
461,2019-03-05,110920.76308596069,118118.71,7197.946914039319
462,2019-03-06,110920.39656402229,117538.84,6618.443435977708
463,2019-03-07,110920.21082832127,117881.12000000001,6960.909171678737
464,2019-03-08,110920.3001526927,114328.51,3408.2098473072983
465,2019-03-09,110920.19519976074,113951.34000000001,3031.1448002392717
466,2019-03-10,110920.33775716627,117425.32,6504.982242833736
467,2019-03-11,110920.70781279299,119441.98,8521.27218720701
468,2019-03-12,110921.44283927015,118543.13,7621.687160729853
469,2019-03-13,110921.10933727662,118947.03,8025.92066272338
470,2019-03-14,110921.60213696766,122564.53,11642.927863032339
471,2019-03-15,110920.45235749615,115173.01000000001,4252.55764250386
472,2019-03-16,110920.20258202935,113221.80000000002,2301.597417970668
473,2019-03-17,110920.39449420707,124394.24000000002,13473.845505792953
474,2019-03-18,110919.83998830884,125961.13000000002,15041.290011691177
475,2019-03-19,110920.13153797317,126214.02,15293.888462026836
476,2019-03-20,110919.80769107587,124795.56,13875.75230892413
477,2019-03-21,110919.8224017109,120555.5,9635.677598289098
478,2019-03-22,110919.8455879292,115977.56999999998,5057.724412070776
479,2019-03-23,110919.85161890498,110940.31,20.458381095013465
480,2019-03-24,110919.85899598419,110940.31,20.451004015805665
481,2019-03-25,110919.84535367106,115868.57000000002,4948.724646328963
482,2019-03-26,110919.8166885291,114308.76000000001,3388.94331147091
483,2019-03-27,110919.83238049044,110821.97,97.86238049043459
484,2019-03-28,110919.84748993843,106087.19,4832.657489938429
485,2019-03-29,110919.8714833366,98658.14000000001,12261.731483336582
486,2019-03-30,110919.87412767569,95890.06000000001,15029.81412767568
487,2019-03-31,110919.8540520536,95890.06,15029.794052053607
488,2019-04-01,110919.84178706708,99040.26000000001,11879.581787067073
489,2019-04-02,110919.85617587954,96741.33000000002,14178.526175879524
490,2019-04-03,110919.84219462596,99025.78000000003,11894.062194625934
491,2019-04-04,110919.83214547155,102207.03000000001,8712.802145471534
492,2019-04-05,110919.86225200963,97843.86,13076.002252009624
493,2019-04-06,110919.86677335767,97252.61000000002,13667.256773357658
494,2019-04-07,110919.86948486975,103360.79000000001,7559.079484869741
495,2019-04-08,110919.81468936804,111739.91,820.0953106319648
496,2019-04-09,110919.84694150058,113982.59,3062.7430584994145
497,2019-04-10,110919.88216568384,116307.37,5387.4878343161545
498,2019-04-11,110919.91806399077,118157.55,7237.631936009231
499,2019-04-12,110919.91505951204,112899.59999999999,1979.6849404879467
500,2019-04-13,110919.87004505256,108456.02,2463.8500450525607
501,2019-04-14,110919.86430880267,114607.77000000002,3687.9056911973457
502,2019-04-15,110919.8487310913,118751.09000000001,7831.241268908707
503,2019-04-16,110920.11657652081,112593.24,1673.1234234791918
504,2019-04-17,110920.23978090851,113232.8,2312.560219091494
505,2019-04-18,110920.27639892139,113787.62000000001,2867.3436010786245
506,2019-04-19,110921.06294309723,106397.83,4523.232943097231
507,2019-04-20,110919.8907736402,110921.7,1.8092263597936835
508,2019-04-21,110919.84359055439,116718.8,5798.956409445615
509,2019-04-22,110919.80739296933,123328.98000000001,12409.172607030676
510,2019-04-23,110921.13878906524,127483.26000000001,16562.12121093477
511,2019-04-24,110920.35050683648,124436.22999999998,13515.879493163506
512,2019-04-25,110920.23626601823,125176.52,14256.283733981778
513,2019-04-26,110921.15895146293,121108.58,10187.421048537071
514,2019-04-27,110924.71176189875,122806.67,11881.958238101244
515,2019-04-28,110926.50502230522,122806.67,11880.164977694774
516,2019-04-29,110928.11362196719,126153.38,15225.266378032815
517,2019-04-30,110941.49656363977,131315.63,20374.133436360236
518,2019-05-01,110942.3408868139,132473.74,21531.399113186097
519,2019-05-02,110943.07046590617,131960.29,21017.219534093834
520,2019-05-03,110938.76264852144,125951.97000000002,15013.207351478573
521,2019-05-04,110924.71944433443,124030.67000000001,13105.950555665579
522,2019-05-05,110926.377777642,128433.89000000001,17507.51222235801
523,2019-05-06,110923.22822683069,130347.89000000001,19424.661773169326
524,2019-05-07,110920.09050529732,132800.42,21880.329494702688
525,2019-05-08,110919.79483297077,127711.49000000002,16791.695167029247
526,2019-05-09,110919.84065297524,126990.74000000002,16070.89934702478
527,2019-05-10,110919.87752822028,121295.09000000003,10375.212471779741
528,2019-05-11,110919.8796910565,119566.76000000001,8646.88030894351
529,2019-05-12,110919.78538635213,124992.75000000001,14072.964613647884
530,2019-05-13,110919.70263001233,128631.33000000002,17711.62736998769
531,2019-05-14,110919.8236012226,127600.06999999999,16680.246398777395
532,2019-05-15,110919.84282492448,125821.13,14901.28717507553
533,2019-05-16,110919.84200082926,123889.62999999999,12969.78799917073
534,2019-05-17,110919.93157537744,117025.18,6105.24842462255
535,2019-05-18,110919.88843603867,116666.59999999998,5746.711563961304
536,2019-05-19,110919.80541101734,124155.96999999999,13236.164588982647
537,2019-05-20,110919.94866003066,125217.15999999997,14297.211339969319
538,2019-05-21,110920.32127969607,122244.83,11324.50872030393
539,2019-05-22,110920.49885993656,121611.64,10691.141140063439
540,2019-05-23,110920.94997208845,120920.87,9999.920027911547
541,2019-05-24,110920.29864831826,116896.19,5975.891351681741
542,2019-05-25,110920.30848853789,114888.53000000001,3968.2215114621213
543,2019-05-26,110920.02423993904,118762.69000000002,7842.665760060976
544,2019-05-27,110920.01291868958,120268.54000000001,9348.527081310429
545,2019-05-28,110919.87950050256,124308.35,13388.470499497445
546,2019-05-29,110919.89059352833,124846.96,13927.06940647168
547,2019-05-30,110919.95967311773,122711.08,11791.120326882272
548,2019-05-31,110919.96396150102,116614.60999999999,5694.646038498962
549,2019-06-01,110919.8941069546,115392.62999999999,4472.735893045392
550,2019-06-02,110919.8920498894,122497.45999999999,11577.567950110591
551,2019-06-03,110919.84738881617,125330.65,14410.802611183826
552,2019-06-04,110919.88973337116,125541.09999999999,14621.210266628827
553,2019-06-05,110919.89827163094,125295.58,14375.681728369062
554,2019-06-06,110920.1227715741,122683.87000000001,11763.747228425913
555,2019-06-07,110920.19392203717,116298.27,5378.076077962833
556,2019-06-08,110920.21856985848,113273.05,2352.831430141523
557,2019-06-09,110919.94002094124,117313.91,6393.969979058762
558,2019-06-10,110919.90600507423,119911.10000000002,8991.193994925794
559,2019-06-11,110920.21521785387,118918.53,7998.314782146132
560,2019-06-12,110920.37651105995,118292.67000000001,7372.293488940064
561,2019-06-13,110920.14323207892,116952.84000000003,6032.696767921108
562,2019-06-14,110920.0080426535,111831.89000000001,911.8819573465153
563,2019-06-15,110919.90863763403,112050.74000000002,1130.8313623659924
564,2019-06-16,110919.85698052765,119413.91000000002,8494.053019472369
565,2019-06-17,110919.84053330985,120869.52,9949.679466690155
566,2019-06-18,110919.96340189839,118892.02,7972.056598101612
567,2019-06-19,110919.94682861367,118167.61,7247.663171386332
568,2019-06-20,110919.85523889189,119095.47,8175.6147611081105
569,2019-06-21,110919.86504591696,113118.48,2198.6149540830374
570,2019-06-22,110919.85653145458,112801.82,1881.963468545422
571,2019-06-23,110919.8412783946,119580.08,8660.238721605405
572,2019-06-24,110919.81443863084,120844.61,9924.79556136916
573,2019-06-25,110919.85802707967,120571.6,9651.74197292034
574,2019-06-26,110919.92536545472,122140.11,11220.18463454528
575,2019-06-27,110919.88860325037,121523.68000000001,10603.791396749642
576,2019-06-28,110919.90403046139,116359.89999999998,5439.995969538591
577,2019-06-29,110919.91504992085,116368.68,5448.764950079145
578,2019-06-30,110919.96718826788,120332.27999999998,9412.312811732103
